item_id,zh_cn,ru,fr,en,icon_path,category_zh_cn,category_ru,category_fr,category_en
8001395,Divine Accessory Anchoring Charm: 1.5x,Древний Квейсарский талисман ювелира: 1.5х,Charme d'ancrage d'accessoire divin : 1.5x,Divine Accessory Anchoring Charm: 1.5x,icons/icon_item_3516.dds.png,强化材料,Материал для улучшения,Enchancement Materials,Enchancement Materials
8001396,Divine Weapon Anchoring Charm: 2x,Древний Квейсарский талисман оружейника: 2х,Charme d'ancrage d'arme divine : 2x,Divine Weapon Anchoring Charm: 2x,icons/icon_item_3514.dds.png,强化材料,Материал для улучшения,Enchancement Materials,Enchancement Materials
8001397,Divine Armor Anchoring Charm: 2x,Древний Квейсарский талисман бронника: 2х,Charme d'ancrage d'armure divine : 2x,Divine Armor Anchoring Charm: 2x,icons/icon_item_3515.dds.png,强化材料,Материал для улучшения,Enchancement Materials,Enchancement Materials
8001398,Divine Accessory Anchoring Charm: 2x,Древний Квейсарский талисман ювелира: 2х,Charme d'ancrage d'accessoire divin : 2x,Divine Accessory Anchoring Charm: 2x,icons/icon_item_3516.dds.png,强化材料,Материал для улучшения,Enchancement Materials,Enchancement Materials
8001399,Celestial Weapon Anchoring Shard,Квейсарский осколок оружейника,Fragment d'ancrage d'arme céleste,Celestial Weapon Anchoring Shard,icons/icon_item_3505.dds.png,强化材料,Материал для улучшения,Enchancement Materials,Enchancement Materials
8001400,Celestial Armor Anchoring Shard,Квейсарский осколок бронника,Fragment d'ancrage d'armure céleste,Celestial Armor Anchoring Shard,icons/icon_item_3506.dds.png,强化材料,Материал для улучшения,Enchancement Materials,Enchancement Materials
8001401,Celestial Accessory Anchoring Shard,Квейсарский осколок ювелира,Fragment d'ancrage access. céleste,Celestial Accessory Anchoring Shard,icons/icon_item_3507.dds.png,强化材料,Материал для улучшения,Enchancement Materials,Enchancement Materials
8001402,Divine Weapon Anchoring Shard,Древний Квейсарский осколок оружейника,Fragment d'ancrage d'arme divine,Divine Weapon Anchoring Shard,icons/icon_item_3511.dds.png,强化材料,Материал для улучшения,Enchancement Materials,Enchancement Materials
8001403,Divine Armor Anchoring Shard,Древний Квейсарский осколок бронника,Fragment d'ancrage d'armure divine,Divine Armor Anchoring Shard,icons/icon_item_3512.dds.png,强化材料,Материал для улучшения,Enchancement Materials,Enchancement Materials
8001404,Divine Accessory Anchoring Shard,Древний Квейсарский осколок ювелира,Fragment d'ancrage d'accessoire divin,Divine Accessory Anchoring Shard,icons/icon_item_3513.dds.png,强化材料,Материал для улучшения,Enchancement Materials,Enchancement Materials
8001875,未拆封的神秘幸运石,Упакованная руна закройщика костюмов,Pierre de sérendipité emballée,Wrapped Serendipity Stone,icons/icon_item_3017.dds.png,强化材料,Материал для улучшения,Enchancement Materials,Enchancement Materials
8001964,Ancestral Warrior Medal,Руна Эфе'рунда,Médaillon de guerrier ancestral,Ancestral Warrior Medal,icons/arcustom/ancestral_medal_1.dds.png,生产材料,Редкий материал,Matériau,Material
8002845,Bound Resplendent Solar Temper,Персональный Большой эфенский куб оружейника,Trempe solaire resplendissante lié,Bound Resplendent Solar Temper,icons/icon_item_2070.dds.png,强化材料,Материал для улучшения,Enchancement Materials,Enchancement Materials
8002846,Bound Resplendent Lunar Temper,Персональный Большой эфенский куб бронника,Trempe lunaire resplendissante lié,Bound Resplendent Lunar Temper,icons/icon_item_2069.dds.png,强化材料,Материал для улучшения,Enchancement Materials,Enchancement Materials
8002967,Bound Restoration Alembic,Стирающий порошок,Alambic de restauration lié,Bound Restoration Alembic,icons/icon_item_2039.dds.png,生产材料,Редкий материал,Matériau,Material
8003194,Resplendent Temper Ticket,Билет Большой эфенской сферы,Ticket de trempe resplendissante,Resplendent Temper Ticket,icons/icon_item_2799.dds.png,强化材料,Материал для улучшения,Enchancement Materials,Enchancement Materials
9000154,Serendipity Stone,Руна закройщика костюмов,Serendipity Stone,Serendipity Stone,icons/icon_item_3017.dds.png,强化材料,Материал для улучшения,Enchancement Materials,Enchancement Materials
9000155,黑暗封印石,Печать тьмы,Dark Sealstone,Dark Sealstone,icons/icon_item_2969.dds.png,炼金材料,Реактив,Alchimie,Alchemy
9000156,邪恶封印石,Печать зла,Evil Sealstone,Evil Sealstone,icons/icon_item_2968.dds.png,炼金材料,Реактив,Alchimie,Alchemy
9000157,剧毒封印石,Печать ненависти,Venom Sealstone,Venom Sealstone,icons/icon_item_2967.dds.png,炼金材料,Реактив,Alchimie,Alchemy
9000158,血染封印石,Печать крови,Bloody Sealstone,Bloody Sealstone,icons/icon_item_2966.dds.png,炼金材料,Реактив,Alchimie,Alchemy
9000159,无常封印石,Печать неопределенности,Uncertainty Sealstone,Uncertainty Sealstone,icons/icon_item_3150.dds.png,炼金材料,Реактив,Alchimie,Alchemy
9000279,陌生人的封印石,Печать странника,Stranger's Sealstone,Stranger's Sealstone,icons/icon_item_3621.dds.png,炼金材料,Реактив,Alchimie,Alchemy
9000823,辉光碎片,Сверкающий осколок,Shining Fragment,Shining Fragment,icons/icon_item_1782.dds.png,炼金材料,Реактив,Alchimie,Alchemy
9001065,Eternal Breath,Дыхание Дракона,Eternal Breath,Eternal Breath,icons/icon_item_0658.dds.png,生产材料,Редкий материал,Matériau,Material
9001351,麦哲伦的罗盘碎片,Осколок компаса Магеллана,Magellan's Compass Shard,Magellan's Compass Shard,icons/icon_item_1960.dds.png,生产材料,Редкий материал,Matériau,Material
9001352,麦哲伦的罗盘碎片,Осколок компаса Магеллана,Magellan's Compass Shard,Magellan's Compass Shard,icons/icon_item_1960.dds.png,生产材料,Редкий материал,Matériau,Material
9001353,麦哲伦的罗盘碎片,Осколок компаса Магеллана,Magellan's Compass Shard,Magellan's Compass Shard,icons/icon_item_1960.dds.png,生产材料,Редкий материал,Matériau,Material
9001424,受损修复卷轴碎片,Обрывок Рамианского свитка восстановления,Decrystallization Scroll Fragment,Decrystallization Scroll Fragment,icons/icon_item_4408.dds.png,强化材料,Материал для улучшения,Enchancement Materials,Enchancement Materials
9001532,Solar Temper Pack,Упаковка эфенских кубов оружейника,Solar Temper Pack,Solar Temper Pack,icons/icon_item_2070.dds.png,强化材料,Материал для улучшения,Enchancement Materials,Enchancement Materials
9001533,Lesser Tempering Crystal Pack,Упаковка янтарных эфенских сфер,Lesser Tempering Crystal Pack,Lesser Tempering Crystal Pack,icons/icon_item_4001.dds.png,强化材料,Материал для улучшения,Enchancement Materials,Enchancement Materials
9001534,Lunar Temper Pack,Упаковка эфенских кубов бронника,Lunar Temper Pack,Lunar Temper Pack,icons/icon_item_2069.dds.png,强化材料,Материал для улучшения,Enchancement Materials,Enchancement Materials
9001876,亚历山大的手杖,Посох Алесандера,Alexander's Staff,Alexander's Staff,icons/icon_item_staff_2h_0032.dds.png,战利品,Легендарный трофей,Legendary Trophy,Legendary Trophy
9001920,未拆封的神秘幸运石,Упакованная ирамийская гадальная руна,Wrapped Serendipity Stone,Wrapped Serendipity Stone,icons/icon_item_3017.dds.png,强化材料,Материал для улучшения,Enchancement Materials,Enchancement Materials
9001921,Charred Hull Wood,Обожженная корпусная древесина,Charred Hull Wood,Charred Hull Wood,icons/arcustom/custom_speedcar_craft_item_1.dds.png,战利品,Легендарный трофей,Legendary Trophy,Legendary Trophy
9001922,Titanweave Feather Silk,Ткань из перьев гиганта,Titanweave Feather Silk,Titanweave Feather Silk,icons/arcustom/custom_speedcar_craft_item_3.dds.png,战利品,Легендарный трофей,Legendary Trophy,Legendary Trophy
9001923,Onyx Motor Oil,Черное машинное масло,Onyx Motor Oil,Onyx Motor Oil,icons/arcustom/custom_speedcar_craft_item_4.dds.png,战利品,Легендарный трофей,Legendary Trophy,Legendary Trophy
9001924,Eternal Tree's Living Fibre,Живые волокна вечного древа,Eternal Tree's Living Fibre,Eternal Tree's Living Fibre,icons/arcustom/custom_speedcar_craft_item_5.dds.png,战利品,Легендарный трофей,Legendary Trophy,Legendary Trophy
9001925,Indestructible Sea Rubber,Неразрушимая морская резина,Indestructible Sea Rubber,Indestructible Sea Rubber,icons/arcustom/custom_speedcar_craft_item_2.dds.png,战利品,Легендарный трофей,Legendary Trophy,Legendary Trophy
9001929,神秘幸运石碎片,Осколок упакованной ирамийской гадальной руны,Wrapped Serendipity Stone Shard,Wrapped Serendipity Stone Shard,icons/icon_item_3399.dds.png,强化材料,Материал для улучшения,Enchancement Materials,Enchancement Materials
